# 数据单位说明: 价格(元), 成交量(股), 成交额(元), 换手率(%)
日期,开盘,最高,最低,收盘,成交量,成交额,流动股本,换手率
2024-06-27,6.98,7.09,6.86,7.01,550686.0,3890541.0,47395881.0,0.011618857765298212
2024-06-28,7.03,7.07,6.9,6.91,358752.0,2537458.0,47395881.0,0.007569265354514668
2024-07-01,6.94,6.97,6.82,6.89,227809.0,1590460.0,47092407.99999999,0.004837488879311502
2024-07-02,6.9,7.09,6.89,7.03,995497.0,7066377.0,47092407.99999999,0.021139224819423125
2024-07-03,7.19,7.26,6.99,7.25,1184981.0,8633552.0,47092407.99999999,0.025162888251541525
2024-07-04,7.29,7.54,7.21,7.38,1115447.0,8377230.0,47092407.99999999,0.023686344516508907
2024-07-05,7.41,7.66,7.19,7.66,1295253.0,9815954.0,47092407.99999999,0.027504497115543553
2024-07-08,7.66,7.68,7.14,7.43,560296.0,4210824.0,47092407.99999999,0.011897798897860567
2024-07-09,7.27,7.57,7.1,7.56,910608.0,6741981.0,47092407.99999999,0.019336620034380067
2024-07-10,7.53,7.56,7.27,7.34,605580.0,4543359.0,47092407.99999999,0.012859397633690766
2024-07-11,7.47,7.55,7.29,7.37,757950.0,5682882.0,47092407.99999999,0.016094951016308194
2024-07-12,7.26,7.55,7.2,7.49,1236468.0,9226482.0,47092407.99999999,0.026256206732940907
2024-07-15,7.39,7.49,7.24,7.35,540371.0,4035226.0,47092407.99999999,0.011474694604701465
2024-07-16,7.41,7.61,7.22,7.59,2021668.0,15336000.0,47092407.99999999,0.04292980728443532
2024-07-17,7.59,8.26,7.48,8.19,5386762.0,43585398.0,47092407.99999999,0.1143870578883968
2024-07-18,8.18,8.18,7.44,7.54,3684662.0,28666041.0,47092407.99999999,0.07824322765571895
2024-07-19,7.55,7.59,7.19,7.21,2436954.0,18308803.0,47092407.99999999,0.05174834126129206
2024-07-22,7.18,7.24,7.03,7.04,1162188.0,8370796.0,47092407.99999999,0.024678882421981907
2024-07-23,7.07,7.12,6.9,6.92,782901.0,5572798.0,47092407.99999999,0.016624781642085494
2024-07-24,6.92,6.94,6.68,6.69,933767.0,6404100.0,47092407.99999999,0.01982839781732971
2024-07-25,6.74,6.83,6.65,6.76,671993.0,4609297.0,47092407.99999999,0.014269667416454902
2024-07-26,6.8,6.89,6.76,6.87,575757.0,3989117.0,47092407.99999999,0.012226110841475766
2024-07-29,6.9,6.93,6.77,6.86,478078.0,3326032.0,47092407.99999999,0.01015191238468842
2024-07-30,6.86,6.96,6.72,6.81,533436.0,3700498.0,47092407.99999999,0.011327430952352236
2024-07-31,6.77,7.01,6.77,6.95,928632.0,6527555.0,47092407.99999999,0.019719356886570765
2024-08-01,6.98,7.06,6.88,6.88,408866.0,2876002.0,47092407.99999999,0.008682206269851396
2024-08-02,6.85,6.87,6.68,6.75,927928.0,6385841.0,47092407.99999999,0.019704407555459897
2024-08-05,6.71,6.85,6.6,6.62,707126.0,4803033.0,47092407.99999999,0.015015711237361234
2024-08-06,6.65,6.77,6.53,6.66,353449.0,2390085.0,47092407.99999999,0.007505434846313233
2024-08-07,6.62,6.71,6.56,6.63,625692.0,4204637.0,47092407.99999999,0.013286472842926191
2024-08-08,6.66,6.66,6.52,6.64,336496.0,2255480.0,47092407.99999999,0.007145440513468754
2024-08-09,6.64,6.82,6.53,6.64,513513.0,3484046.0,47092407.99999999,0.010904369128883791
2024-08-12,6.63,6.7,6.59,6.67,201877.0,1360054.0,47092407.99999999,0.004286826870267497
2024-08-13,6.63,6.68,6.59,6.61,267387.0,1798676.0,47092407.99999999,0.005677921587700507
2024-08-14,6.6,6.66,6.46,6.5,509629.0,3385067.0,47092407.99999999,0.010821892989630093
2024-08-15,6.5,6.6,6.38,6.5,644186.0,4241666.0,47092407.99999999,0.013679190072421018
2024-08-16,6.5,6.57,6.44,6.46,270995.0,1789086.0,47092407.99999999,0.005754536909643696
2024-08-19,6.5,6.5,6.32,6.36,388121.0,2515296.0,47092407.99999999,0.008241689403523388
2024-08-20,6.36,6.44,6.22,6.36,475182.0,3053117.0,47092407.99999999,0.010090416272618722
2024-08-21,6.31,6.4,6.26,6.39,296068.0,1898546.0,47092407.99999999,0.006286958186551005
2024-08-22,6.33,6.38,6.13,6.26,510729.0,3235425.0,47092407.99999999,0.010845251319490821
2024-08-23,6.23,6.26,6.08,6.2,424834.0,2652875.0,47092407.99999999,0.009021284280047859
2024-08-26,6.2,6.24,6.17,6.24,389395.0,2445186.0,47092407.99999999,0.008268742596471177
2024-08-27,6.45,6.55,6.31,6.35,857272.0,5588148.0,47092407.99999999,0.018204038323969336
2024-08-28,6.35,6.49,6.31,6.45,906346.0,5911094.0,47092407.99999999,0.019246117123592407
2024-08-29,6.38,6.54,6.37,6.45,532238.0,3494080.0,47092407.99999999,0.011301991607649371
2024-08-30,6.46,6.67,6.43,6.62,1161156.0,7764623.0,47092407.99999999,0.02465696806160348
2024-09-02,6.6,6.7,6.38,6.39,633004.0,4171494.0,47092407.99999999,0.01344174203196405
2024-09-03,6.43,6.43,6.35,6.36,303882.0,1970340.0,47092407.99999999,0.006452887267943488
2024-09-04,6.36,6.39,6.21,6.28,306037.0,1946314.0,47092407.99999999,0.006498648359625187
2024-09-05,6.3,6.32,6.27,6.3,136461.0,871275.0,48306300.0,0.002824911036448662
2024-09-06,6.26,6.27,6.12,6.13,382319.0,2396717.0,48306300.0,0.007914474923560694
2024-09-09,6.11,6.11,6.01,6.06,302839.0,1864255.0,48306300.0,0.006269140878104926
2024-09-10,6.07,6.07,5.91,6.06,516405.0,3138071.0,48306300.0,0.010690220530241398
2024-09-11,6.05,6.08,6.01,6.03,106069.0,649601.0,48306300.0,0.0021957591452874676
2024-09-12,6.07,6.08,5.96,6.01,244564.0,1499735.0,48306300.0,0.0050627764908510895
2024-09-13,6.01,6.29,5.94,6.16,991326.0,6155965.0,48306300.0,0.020521671086380037
2024-09-18,6.16,6.2,6.01,6.06,501552.0,3102811.0,48306300.0,0.010382745107780972
2024-09-19,6.06,6.2,6.04,6.11,383612.0,2387317.0,48306300.0,0.007941241618588052
2024-09-20,6.12,6.2,6.03,6.08,244409.0,1513336.0,48306300.0,0.005059567799645181
2024-09-23,6.13,6.13,6.02,6.06,180809.0,1112058.0,48306300.0,0.003742969343543182
2024-09-24,6.09,6.26,6.04,6.23,648508.0,4071599.0,48306300.0,0.013424915590720052
2024-09-25,6.26,6.36,6.25,6.28,1274080.0,8165951.0,48306300.0,0.026375027687899923
2024-09-26,6.28,6.38,6.26,6.38,1193602.0,7662017.0,48306300.0,0.024709033811324818
2024-09-27,6.45,7.08,6.45,6.87,2924884.0,20015703.0,48306300.0,0.060548706897444016
2024-09-30,7.17,8.29,7.01,8.09,3696440.0,28350779.0,48306300.0,0.07652086787851688
2024-10-08,9.71,10.1,8.54,9.8,6859906.0,64306560.0,48306300.0,0.1420085164874975
2024-10-09,9.19,9.21,8.13,8.15,3214977.0,28334226.0,48306300.0,0.0665539898522553
2024-10-10,8.23,8.5,7.85,8.05,2168452.0,17932233.0,48306300.0,0.04488963137313352
2024-10-11,8.04,8.15,7.42,7.55,1658382.0,12950526.0,48306300.0,0.03433055315766267
2024-10-14,7.56,7.9,7.51,7.9,1271787.0,9916133.0,48306300.0,0.026327559759286055
2024-10-15,7.91,8.23,7.73,7.83,1429019.0,11560184.0,48306300.0,0.029582456118560106
2024-10-16,7.65,8.13,7.56,8.1,1897431.0,15297824.0,48306300.0,0.039279162345284155
2024-10-17,8.23,8.82,7.95,8.32,2968981.0,25291466.0,48306300.0,0.061461569194908326
2024-10-18,8.37,9.15,8.28,8.89,3612900.0,31969305.0,48306300.0,0.07479148682469988
2024-10-21,9.0,9.74,8.96,9.69,5325194.0,50376434.0,48306300.0,0.11023808488747844
2024-10-22,9.83,9.83,8.99,9.1,3225609.0,30306392.0,48306300.0,0.06677408536774707
2024-10-23,9.01,9.71,9.01,9.52,3338742.0,31938076.0,48306300.0,0.06911607802708963
2024-10-24,9.5,10.17,9.5,10.06,5026708.0,49948927.0,48306300.0,0.1040590564791756
2024-10-25,10.27,11.16,9.94,10.15,6053569.0,64396298.0,48306300.0,0.12531634590105226
2024-10-28,10.15,10.93,9.84,10.93,4382674.0,46081694.0,48306300.0,0.09072675820752159
2024-10-29,12.12,14.21,12.12,14.21,6910840.0,92276340.0,48306300.0,0.14306291311899277
2024-10-30,16.78,18.47,16.23,18.47,17215696.0,312420245.0,48306300.0,0.3563861442503359
2024-10-31,16.89,24.01,16.7,20.64,17192042.0,362451765.0,48306300.0,0.3558964772710806
2024-11-01,18.62,25.89,18.38,22.81,16269330.0,359087515.0,48306300.0,0.3367952006260053
2024-11-04,22.77,29.64,21.68,29.64,16062198.0,441757004.0,48306300.0,0.33250731271076445
2024-11-05,33.79,38.06,27.83,28.79,21307222.0,684840397.0,48306300.0,0.44108577970161245
2024-11-06,27.53,35.78,26.54,35.78,19299023.0,574639241.0,48306300.0,0.3995135831144178
2024-11-07,32.35,35.28,29.79,29.91,12901968.0,418226599.0,48306300.0,0.26708665329366976
2024-11-08,28.32,31.25,27.02,27.53,10595653.0,304034279.0,48306300.0,0.2193430877545993
2024-11-11,26.73,26.83,24.84,26.14,7506666.0,195175487.0,48306300.0,0.15539724632190832
2024-11-12,26.14,28.2,25.92,26.8,6195219.0,168218910.0,48306300.0,0.1282486756385813
2024-11-13,26.27,26.83,24.65,25.7,5223305.0,133727203.0,48306300.0,0.10812885689858259
2024-11-14,25.74,26.32,24.83,24.91,3727794.0,96396380.0,48306300.0,0.0771699343563883
2024-11-15,24.91,25.59,23.45,24.85,5512504.0,136625765.0,48306300.0,0.11411563295056752
2024-11-18,25.21,25.22,21.91,22.46,4489164.0,105802609.0,48306300.0,0.09293123257214897
2024-11-19,22.86,28.21,22.66,28.05,13114329.0,343735051.0,48306300.0,0.2714827879593345
2024-11-20,27.43,29.5,25.72,28.06,11349426.0,309932237.0,48306300.0,0.23494711869880325
2024-11-21,27.83,28.32,26.63,27.05,7609623.0,208288543.0,48306300.0,0.15752858322827457
2024-11-22,27.05,27.05,24.51,24.52,5905312.0,152800111.0,48306300.0,0.12224724311321712
2024-11-25,25.04,25.32,23.36,24.21,3169748.0,76958056.0,48306300.0,0.06561769375837107
2024-11-26,23.85,25.11,23.32,23.52,2874246.0,70198860.0,48306300.0,0.05950043783109035
2024-11-27,23.63,23.84,21.76,23.75,3293299.0,75803093.0,48306300.0,0.06817535186921789
2024-11-28,23.99,24.7,23.55,23.86,3794081.0,92589801.0,48306300.0,0.07854215702713725
2024-11-29,23.35,24.51,22.87,23.94,3630976.0,86712272.0,48306300.0,0.07516568232300963
2024-12-02,24.29,25.82,24.05,24.99,4482546.0,113005596.0,48306300.0,0.09279423180827345
2024-12-03,24.72,28.7,24.31,27.33,8377938.0,221138407.0,48306300.0,0.17343365151129356
2024-12-04,26.33,26.98,25.02,25.1,5279344.0,137793872.0,48306300.0,0.10928893332753699
2024-12-05,23.85,25.83,23.85,25.14,2838206.0,71824822.0,48306300.0,0.05875436537263255
2024-12-06,25.14,25.61,24.28,24.29,2542937.0,63248093.0,48306300.0,0.0526419328327775
2024-12-09,24.25,24.25,22.56,22.58,2818983.0,65681503.0,48306300.0,0.058356425559399086
2024-12-10,24.35,24.65,22.08,22.37,2514298.0,59064194.0,48306300.0,0.05204907020409346
2024-12-11,22.97,26.38,22.94,24.27,7324819.0,183284740.0,48306300.0,0.15163278909790234
2024-12-12,23.59,24.27,22.47,23.04,4538097.0,104934848.0,48306300.0,0.09394420603523763
2024-12-13,22.86,23.7,22.41,22.91,2583181.0,59726671.0,48306300.0,0.05347503327723299
2024-12-16,23.55,23.55,21.86,22.07,1985455.0,45050215.0,48306300.0,0.04110136773050306
2024-12-17,22.07,22.68,21.37,21.61,1795206.0,39658073.0,48306300.0,0.03716297874190323
2024-12-18,22.35,23.61,21.85,22.26,2847142.0,65238359.0,48306300.0,0.0589393515959616
2024-12-19,20.65,22.34,20.58,22.02,2868643.0,61359258.0,48306300.0,0.059384448819305144
2024-12-20,22.86,23.94,22.46,22.56,3974744.0,93110778.0,48306300.0,0.0822821039905768
2024-12-23,22.31,22.31,21.36,21.55,2444543.0,53221275.0,48306300.0,0.0506050556552665
2024-12-24,21.22,21.86,20.74,21.25,1903180.0,40475205.0,48306300.0,0.039398173737173
2024-12-25,21.72,21.72,19.89,20.07,1744263.0,35750150.0,48306300.0,0.03610839579930568
2024-12-26,19.88,20.66,19.88,19.97,1188188.0,24180828.0,48306300.0,0.024596957332687453
2024-12-27,20.12,20.13,19.39,19.53,1442981.0,28736993.0,48306300.0,0.02987148674189495
2024-12-30,19.58,19.58,17.79,17.81,2205112.0,40756563.0,48306300.0,0.04564853859641496
2024-12-31,18.09,18.6,17.64,17.83,1437382.0,26227634.0,48306300.0,0.029755580535044082
2025-01-02,18.19,18.38,17.27,17.79,993934.0,17802811.0,48306300.0,0.020575659903573653
2025-01-03,17.82,18.76,17.44,18.36,2026576.0,37145359.0,48306300.0,0.04195262315681392
2025-01-06,18.04,18.53,17.79,18.07,1268447.0,23196466.0,48306300.0,0.026258417639107114
2025-01-07,18.34,18.34,17.69,18.27,1123206.0,20429733.0,48306300.0,0.0232517497717689
2025-01-08,18.39,18.78,17.69,18.73,1887408.0,34857699.0,48306300.0,0.03907167388104657
2025-01-09,18.44,19.37,18.44,19.04,1666357.0,31942392.0,48306300.0,0.03449564549551508
2025-01-10,19.38,20.86,18.74,20.75,5187409.0,105118237.0,48306300.0,0.10738576541776125
2025-01-13,21.55,24.5,20.86,23.21,8464773.0,195622200.0,48306300.0,0.1752312431297781
2025-01-14,23.21,25.02,21.86,24.54,8944069.0,213346643.0,48306300.0,0.18515326158285772
2025-01-15,22.86,23.74,22.56,23.03,6659746.0,154856999.0,48306300.0,0.13786495757282177
2025-01-16,22.52,23.35,21.95,22.29,4083460.0,92901303.0,48306300.0,0.08453265930116775
2025-01-17,22.31,22.49,21.48,21.53,2597793.0,57207713.0,48306300.0,0.053777519702399065
2025-01-20,21.88,22.81,21.39,22.64,3249488.0,72401236.0,48306300.0,0.06726841012455932
2025-01-21,22.85,23.15,21.47,21.75,2653507.0,58607021.0,48306300.0,0.05493086823043785
2025-01-22,21.58,21.93,20.39,20.43,2022781.0,42635360.0,48306300.0,0.04187406197535311
2025-01-23,20.94,21.28,20.07,20.07,2170134.0,45393135.0,48306300.0,0.044924450848026036
2025-01-24,20.48,20.48,19.97,20.13,1354418.0,27519971.0,48306300.0,0.028038123391772914
2025-01-27,20.37,20.62,18.9,19.06,1338487.0,26934939.0,48306300.0,0.027708332039506234
2025-02-05,19.18,19.57,19.18,19.33,1065512.0,20760605.0,48306300.0,0.022057412801228825
2025-02-06,19.53,20.81,19.18,20.71,2623764.0,53073504.0,48306300.0,0.0543151514398743
2025-02-07,20.5,22.09,20.47,21.38,4081545.0,87563707.0,48306300.0,0.08449301643884959
2025-02-10,21.27,21.83,21.12,21.81,3123462.0,67438858.0,48306300.0,0.06465951646058589
2025-02-11,21.94,23.75,21.13,22.88,5223475.0,117600238.0,48306300.0,0.1081323761082923
2025-02-12,22.61,23.11,21.98,22.51,3806138.0,86018412.0,48306300.0,0.07879175180048979
2025-02-13,22.43,22.65,21.09,21.2,3078559.0,68077100.0,48306300.0,0.06372996896885086
2025-02-14,21.15,21.46,20.87,21.15,1772805.0,37795496.0,48306300.0,0.03669925040833183
2025-02-17,21.47,21.54,20.37,21.37,1740097.0,37119128.0,48306300.0,0.03602215446018428
2025-02-18,21.32,22.08,20.79,21.16,2353416.0,50988249.0,48306300.0,0.048718614342228656
2025-02-19,21.09,22.05,20.73,21.72,2831432.0,61658007.0,48306300.0,0.05861413521631754
2025-02-20,21.86,22.12,21.3,21.67,2886675.0,63053477.0,48306300.0,0.05975773346333708
2025-02-21,21.57,22.66,21.38,22.57,4508630.0,100928328.0,48306300.0,0.09333420278514397
2025-02-24,22.74,22.74,21.67,21.9,3071668.0,68248129.0,48306300.0,0.06358731676820621
2025-02-25,21.32,22.41,21.32,21.96,2199299.0,48504889.0,48306300.0,0.04552820232557658
2025-02-26,21.86,23.29,21.86,22.51,3300169.0,75109219.0,48306300.0,0.0683175693439572
2025-02-27,22.42,23.24,22.28,22.89,3618077.0,83206016.0,48306300.0,0.07489865711097725
2025-02-28,22.94,24.82,22.36,23.3,6304656.0,151185487.0,48306300.0,0.13051415653858814
2025-03-03,23.45,24.74,23.35,24.65,6826032.0,165818090.0,48306300.0,0.14130728290098807
2025-03-04,24.65,25.39,23.73,24.94,6119168.0,151041262.0,48306300.0,0.12667432612309368
2025-03-05,24.6,24.98,24.03,24.37,4896114.0,120421613.0,48306300.0,0.10135559958017898
2025-03-06,24.23,24.56,23.25,23.7,4265026.0,101857481.0,48306300.0,0.08829129947853592
2025-03-07,24.08,24.3,23.35,23.64,3138386.0,75509634.0,48306300.0,0.06496846167063096
2025-03-10,23.82,24.74,23.45,24.68,3811138.0,92931651.0,48306300.0,0.07889525796842234
2025-03-11,24.3,24.91,23.73,24.77,3446835.0,84384547.0,48306300.0,0.0713537364691562
2025-03-12,24.98,28.62,24.9,26.65,9697727.0,260605030.0,48306300.0,0.20075491188519923
2025-03-13,26.24,34.14,25.72,32.67,17302274.0,517235704.0,48306300.0,0.3581784156517887
2025-03-14,30.92,31.35,28.51,29.45,12372829.0,369493366.0,48306300.0,0.25613282325493775
2025-03-17,28.33,29.69,27.97,28.07,7606759.0,219197477.0,48306300.0,0.1574692948952828
2025-03-18,28.62,28.75,27.33,27.74,4737943.0,132412328.0,48306300.0,0.0980812647625672
2025-03-19,27.43,28.91,26.84,27.01,6183640.0,174881230.0,48306300.0,0.12800897605488312
2025-03-20,26.41,26.83,25.36,25.44,5797580.0,151302936.0,48306300.0,0.12001705781647529
2025-03-21,25.78,25.79,23.6,23.67,4264181.0,104768832.0,48306300.0,0.08827380693615533
2025-03-24,23.74,25.64,23.49,25.36,3865153.0,94817756.0,48306300.0,0.08001343510059765
2025-03-25,25.16,25.91,24.74,25.71,3514293.0,89598581.0,48306300.0,0.07275020028443495
2025-03-26,25.64,26.0,24.68,24.74,3138757.0,80017024.0,48306300.0,0.06497614182829155
2025-03-27,24.56,24.99,23.91,24.6,2116498.0,52068191.0,48306300.0,0.043814119483380015
2025-03-28,24.73,24.73,23.13,23.15,2682934.0,64339528.0,48306300.0,0.05554004343118806
2025-03-31,23.06,23.12,22.04,22.87,1967326.0,44506633.0,48306300.0,0.04072607506681323
2025-04-01,22.74,23.45,22.71,23.03,1469563.0,34218038.0,48306300.0,0.030421766933091544
2025-04-02,23.03,23.44,22.93,23.06,1294404.0,30183357.0,48306300.0,0.02679575955931214
2025-04-03,22.7,23.1,22.37,22.76,1307304.0,29870985.0,48306300.0,0.02706280547257811
2025-04-07,19.21,21.66,16.08,16.61,3733249.0,68969465.0,48306300.0,0.0772828595856027
2025-04-08,17.34,17.67,16.89,17.44,2841158.0,49396336.0,48306300.0,0.05881547541417993
2025-04-09,16.99,19.32,16.22,19.17,4313879.0,79088397.0,48306300.0,0.08930261684293767
2025-04-10,19.68,21.32,19.56,20.39,4501329.0,93134634.0,48306300.0,0.09318306307872887
2025-04-11,19.87,21.86,19.78,21.86,4478010.0,95085932.0,48306300.0,0.09270033101272505
2025-04-14,22.92,23.32,21.53,22.32,4519101.0,101600218.0,48306300.0,0.09355096540202831
2025-04-15,22.16,22.56,21.41,21.73,2826051.0,62360349.0,48306300.0,0.05850274187838853
2025-04-16,21.74,21.82,20.67,20.95,2111448.0,44710739.0,48306300.0,0.043709578253768144
2025-04-17,21.13,21.85,20.72,21.75,2723536.0,58671384.0,48306300.0,0.05638055491726752
2025-04-18,22.56,23.82,22.07,23.06,5849018.0,135079742.0,48306300.0,0.12108188786969816
2025-04-21,23.4,23.4,22.42,23.05,3496462.0,79916826.0,48306300.0,0.0723810765883539
2025-04-22,23.08,23.12,22.34,22.36,2809065.0,64496690.0,48306300.0,0.058151110724688086
2025-04-23,22.44,23.06,22.17,22.39,3319608.0,75611791.0,48306300.0,0.06871998062364536
2025-04-24,22.56,22.65,21.08,21.17,2895712.0,63243358.0,48306300.0,0.05994481051125836
2025-04-25,22.04,22.04,21.17,21.21,1465953.0,31535765.0,48306300.0,0.030347035479844246
2025-04-28,21.57,21.57,20.45,20.56,1351429.0,28429143.0,48306300.0,0.02797624740458284
2025-04-29,20.47,21.84,20.47,21.25,2148381.0,46033663.0,48306300.0,0.04447413691381869
2025-04-30,21.31,22.14,21.31,21.86,2346953.0,51328492.0,48306300.0,0.04858482226955904
2025-05-06,22.11,22.57,21.96,22.56,2118527.0,47662659.0,48306300.0,0.04385612228632704
2025-05-07,23.02,24.79,22.44,23.71,6145409.0,146356459.0,48306300.0,0.12721754719363726
2025-05-08,23.26,24.4,23.05,23.54,4007207.0,96120290.0,48306300.0,0.08295412813649565
2025-05-09,23.35,23.83,23.14,23.14,2483646.0,58456006.0,48306300.0,0.05141453599219978
2025-05-12,23.53,24.26,23.35,24.06,3287309.0,79148155.0,48306300.0,0.06805135148003469
2025-05-13,24.51,24.72,23.12,23.16,2612973.0,62458345.0,48306300.0,0.05409176442824228
2025-05-14,23.45,23.45,22.76,23.35,1749530.0,40620598.0,48306300.0,0.036217429196605824
2025-05-15,23.3,23.53,22.74,22.82,1526300.0,35325874.0,48306300.0,0.03159629282308933
2025-05-16,22.93,24.01,22.64,23.66,3155768.0,74485250.0,48306300.0,0.06532829051283166
2025-05-19,23.53,24.23,23.29,23.87,2217517.0,52718481.0,48306300.0,0.04590533739905561
2025-05-20,23.87,24.62,23.59,24.62,3429501.0,83479598.0,48306300.0,0.07099490128616764
2025-05-21,24.6,25.02,23.7,23.72,2919587.0,70540829.0,48306300.0,0.06043905246313628
2025-05-22,23.91,23.93,22.32,22.42,2777682.0,63567604.0,48306300.0,0.05750144391104266
2025-05-23,22.34,22.89,21.8,21.8,1690349.0,37903826.0,48306300.0,0.03499230949172261
2025-05-26,21.62,22.52,21.61,22.5,1470712.0,32720201.0,48306300.0,0.030445552650482443
2025-05-27,22.59,22.73,21.94,22.04,1437811.0,32143646.0,48306300.0,0.029764461364252696
2025-05-28,21.69,22.22,21.31,21.31,1614004.0,35099275.0,48306300.0,0.03341187381356055
2025-05-29,21.25,22.22,21.25,22.09,2002603.0,44073701.0,48306300.0,0.04145635248404452
2025-05-30,22.3,22.42,21.53,21.78,1220567.0,26775874.0,48306300.0,0.025267242574985044
2025-06-03,20.94,21.7,20.94,21.24,1778151.0,37951440.0,48306300.0,0.03680991920308531
2025-06-04,21.23,21.51,21.16,21.33,1065428.0,22780321.0,48306300.0,0.02205567389760756
2025-06-05,21.33,21.49,21.16,21.48,1088767.0,23308193.0,48306300.0,0.022538819988283103
2025-06-06,21.52,22.04,21.27,21.46,1795115.0,38837931.0,48306300.0,0.03716109492964686
2025-06-09,21.72,21.76,21.35,21.64,1468737.0,31761664.0,48306300.0,0.030404667714149087
2025-06-10,21.56,21.76,20.8,21.11,1364756.0,29038772.0,48306300.0,0.02825213274459025
2025-06-11,21.19,22.29,21.13,21.89,3032723.0,66671463.0,48306300.0,0.0627811072261796
2025-06-12,21.71,23.34,21.36,22.82,4790800.0,108282726.0,48306300.0,0.09917546986624932
2025-06-13,22.84,23.12,21.97,22.14,2568447.0,57622752.0,48306300.0,0.05317002130156936
2025-06-16,22.04,22.47,21.74,21.95,1375085.0,30346569.0,48306300.0,0.028465955786305307
2025-06-17,22.0,22.04,21.46,21.74,1162311.0,25330090.0,48306300.0,0.024061271511169352
2025-06-18,21.73,21.75,21.14,21.58,989572.0,21245991.0,48306300.0,0.0204853611226693
2025-06-19,21.35,21.89,20.82,20.92,1109014.0,23721170.0,48306300.0,0.02295795786470916
2025-06-20,21.01,21.27,20.5,20.5,784134.0,16341421.0,48306300.0,0.01623254109712398
2025-06-23,20.14,21.05,20.12,20.98,1085075.0,22478664.0,48306300.0,0.022462391033881708
2025-06-24,20.98,21.77,20.94,21.68,1498527.0,32397088.0,48306300.0,0.0310213574626912
2025-06-25,21.75,22.14,21.45,21.97,1719605.0,37634393.0,48306300.0,0.03559794478152953
2025-06-26,22.34,22.39,21.61,21.64,1498663.0,32992273.0,48306300.0,0.031024172830458968
2025-06-27,21.94,22.08,21.57,21.64,1107686.0,24202486.0,48306300.0,0.022930466626506274
2025-06-30,21.83,21.83,21.47,21.78,936011.0,20332400.0,48306300.0,0.01937658235054227
2025-07-01,21.9,21.91,21.47,21.74,1119609.0,24381647.0,48306300.0,0.023177287434558224
2025-07-02,21.62,21.86,21.52,21.61,769097.0,16678827.0,48306300.0,0.015921256647683634
2025-07-03,21.83,22.32,21.64,22.08,1757565.0,38928765.0,48306300.0,0.03638376360847343
2025-07-04,22.05,22.16,21.25,21.38,1345953.0,29105405.0,48306300.0,0.027862887449463112
2025-07-07,21.38,21.69,20.95,21.04,590980.0,12515478.0,48306300.0,0.012234015024955337
2025-07-08,21.19,21.24,20.96,21.2,680271.0,14416209.0,48306300.0,0.01408244887312835
2025-07-09,21.44,21.56,20.72,20.89,1100109.0,23246289.0,48306300.0,0.02277361337962129
2025-07-10,21.27,21.27,20.66,21.09,882106.0,18520948.0,48306300.0,0.01826068235406148
2025-07-11,21.09,21.42,20.95,21.13,1183275.0,25143563.0,48306300.0,0.024495252172076935
2025-07-14,21.12,21.39,20.96,21.19,792856.0,16881356.0,48306300.0,0.016413097256465514
2025-07-15,21.33,21.4,20.84,21.27,1030461.0,21815078.0,48306300.0,0.021331813862788082
2025-07-16,21.32,21.45,21.09,21.26,788699.0,16836022.0,48306300.0,0.016327042228446394
2025-07-17,21.43,21.44,21.01,21.1,934828.0,19789923.0,48306300.0,0.01935209279120943
2025-07-18,21.2,21.23,20.84,20.99,815350.0,17124672.0,48306300.0,0.016878750804760454
2025-07-21,20.99,21.19,20.83,21.17,944585.0,19983181.0,48306300.0,0.019554074727313
2025-07-22,21.32,21.39,21.04,21.27,1250208.0,26592899.0,48306300.0,0.02588084783972277
2025-07-23,21.16,21.45,20.84,20.92,1762888.0,37327276.0,48306300.0,0.03649395627485442
2025-07-24,21.14,21.14,20.83,20.97,1475547.0,30960510.0,48306300.0,0.030545643114873216
2025-07-25,21.09,21.23,20.69,20.82,1198398.0,25077587.0,48306300.0,0.024808316927605715
2025-07-28,20.85,21.11,20.71,20.82,807160.0,16853226.0,48306300.0,0.016709207701686945
2025-07-29,20.81,20.88,20.44,20.68,876717.0,18149709.0,48306300.0,0.01814912340626378
2025-07-30,20.79,20.91,20.49,20.83,943253.0,19585466.0,48306300.0,0.01952650068417577
2025-07-31,20.86,21.19,20.72,20.79,1871653.0,39400549.0,48306300.0,0.03874552594589112
2025-08-01,20.64,21.09,20.27,20.48,1126621.0,23167533.0,48306300.0,0.02332244448446683
2025-08-04,20.56,20.69,20.14,20.33,1075875.0,21871971.0,48306300.0,0.022271939684885823
2025-08-05,20.46,20.61,20.25,20.53,679928.0,13952543.0,48306300.0,0.014075348350008177
2025-08-06,20.51,20.94,20.35,20.81,1257624.0,26156737.0,48306300.0,0.026034368188000322
2025-08-07,21.29,22.49,21.23,21.48,4969345.0,108815859.0,48306300.0,0.10287157161695265
2025-08-08,21.82,21.93,20.82,21.02,2684406.0,56837584.0,48306300.0,0.055570515647027405
2025-08-11,21.22,21.22,20.69,20.77,1734885.0,36173678.0,48306300.0,0.035914259630731395
2025-08-12,20.78,20.99,20.54,20.69,1037131.0,21544778.0,48306300.0,0.0214698910908101
2025-08-13,20.69,20.78,20.48,20.56,1382439.0,28584287.0,48306300.0,0.028618192658100495
2025-08-14,20.56,20.6,20.14,20.14,1303544.0,26531591.0,48306300.0,0.026984968834292834
2025-08-15,20.18,20.82,20.18,20.73,1737502.0,35974669.0,48306300.0,0.03596843475902729
