序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
2353,2293,罗莱生活,10.35,0.68%,0.37%,1754.85万,1375.94万,378.91万,3141.04万
2354,2122,ST汇洲,3.0,0.67%,0.58%,1803.63万,1639.96万,163.67万,3449.13万
2355,603219,富佳股份,16.41,0.67%,0.31%,1487.69万,1322.72万,164.97万,2826.83万
2356,605008,长鸿高科,12.08,0.67%,0.13%,665.65万,367.90万,297.74万,1046.83万
2357,600990,四创电子,23.91,0.67%,1.04%,3874.37万,2783.27万,1091.11万,6677.73万
2358,600229,城市传媒,5.99,0.67%,0.24%,484.42万,435.82万,48.60万,928.98万
2359,300413,芒果超媒,21.1,0.67%,0.80%,9334.44万,7698.35万,1636.09万,1.73亿
2360,300011,鼎汉技术,7.46,0.67%,0.66%,1401.62万,1051.93万,349.69万,2506.36万
2361,2716,湖南白银,12.02,0.67%,4.86%,6.81亿,6.54亿,2714.09万,13.49亿
2362,688750,金天钛业,18.36,0.66%,0.73%,1854.55万,1203.33万,651.22万,3123.27万
2363,301515,港通医疗,22.78,0.66%,1.51%,1274.66万,943.60万,331.06万,2239.01万
2364,688231,隆达股份,33.66,0.66%,0.78%,2927.59万,3349.05万,-421.46万,6442.49万
2365,301368,丰立智能,53.49,0.66%,2.82%,3737.61万,6083.71万,-2346.10万,9836.83万
2366,688549,中巨芯,9.2,0.66%,1.73%,4880.44万,4371.53万,508.92万,9348.37万
2367,300796,贝斯美,9.09,0.66%,0.78%,1381.32万,1135.90万,245.42万,2534.58万
2368,600610,中毅达,9.18,0.66%,1.10%,3755.98万,3224.54万,531.44万,7161.16万
2369,688789,宏华数科,70.65,0.66%,0.30%,1943.52万,1785.15万,158.37万,3829.40万
2370,603015,弘讯科技,12.27,0.66%,0.52%,1306.72万,1220.88万,85.84万,2553.84万
2371,603081,大丰实业,12.18,0.66%,0.73%,1943.04万,1800.87万,142.17万,3761.70万
2372,601333,广深铁路,3.07,0.66%,0.57%,5957.62万,3925.76万,2031.86万,9929.61万
2373,601003,柳钢股份,4.6,0.66%,0.41%,2413.14万,2365.59万,47.54万,4817.26万
2374,600106,重庆路桥,6.1,0.66%,0.63%,2705.77万,2325.15万,380.62万,5074.90万
2375,300429,强力新材,13.79,0.66%,1.55%,4369.99万,4075.10万,294.89万,8513.09万
2376,2690,美亚光电,18.25,0.66%,0.47%,1530.00万,2103.97万,-573.96万,3709.60万
2377,688280,精进电动,10.88,0.65%,3.15%,8493.32万,9029.26万,-535.94万,1.77亿
2378,301229,纽泰格,18.48,0.65%,0.69%,1014.00万,621.55万,392.45万,1647.38万
2379,2350,北京科锐,13.84,0.65%,2.38%,8634.98万,8372.75万,262.23万,1.73亿
2380,605358,立昂微,35.69,0.65%,1.18%,1.47亿,1.34亿,1277.43万,2.83亿
2381,601068,中铝国际,6.24,0.65%,0.36%,3306.49万,2482.06万,824.43万,5831.55万
2382,600736,苏州高新,6.15,0.65%,0.63%,2149.63万,2273.48万,-123.85万,4430.25万
2383,688619,罗普特,15.4,0.65%,0.94%,1551.67万,1126.91万,424.77万,2686.30万
2384,300768,迪普科技,17.06,0.65%,1.09%,3863.70万,3861.74万,1.96万,7863.79万
2385,300400,劲拓股份,27.82,0.65%,4.21%,1.29亿,1.51亿,-2176.34万,2.83亿
2386,2115,三维通信,12.34,0.65%,2.44%,1.15亿,1.11亿,443.43万,2.28亿
2387,795,英洛华,9.32,0.65%,0.85%,4726.37万,4177.59万,548.78万,8928.17万
2388,1366,播恩集团,14.05,0.64%,0.90%,1136.84万,855.94万,280.90万,2027.51万
2389,605577,龙版传媒,12.54,0.64%,0.30%,890.47万,760.19万,130.29万,1657.43万
2390,688656,浩欧博,137.5,0.64%,0.34%,1693.67万,1276.37万,417.30万,2999.60万
2391,301296,新巨丰,7.9,0.64%,0.28%,534.97万,410.30万,124.67万,947.88万
2392,605007,五洲特纸,14.09,0.64%,0.55%,1649.32万,1345.63万,303.69万,3135.11万
2393,301088,戎美股份,14.23,0.64%,0.25%,333.32万,332.91万,4148.00,680.20万
2394,688388,嘉元科技,48.91,0.64%,3.34%,3.54亿,3.64亿,-1081.87万,7.34亿
2395,603677,奇精机械,15.77,0.64%,0.24%,387.67万,320.31万,67.36万,713.64万
2396,601865,福莱特,14.13,0.64%,0.49%,7340.94万,5659.15万,1681.80万,1.32亿
2397,600366,宁波韵升,12.55,0.64%,0.93%,6516.71万,6197.55万,319.16万,1.28亿
2398,600138,中青旅,9.37,0.64%,0.84%,3078.58万,2427.72万,650.86万,5698.52万
2399,300711,广哈通信,25.15,0.64%,1.17%,3751.48万,3390.47万,361.01万,7330.10万
2400,300674,宇信科技,20.39,0.64%,0.85%,6331.84万,5648.30万,683.54万,1.22亿
2401,1277,速达股份,35.35,0.63%,1.29%,875.89万,1181.46万,-305.57万,2064.07万
2402,301237,和顺科技,58.95,0.63%,0.95%,1804.33万,1459.62万,344.71万,3270.43万
2403,688176,亚虹医药,14.29,0.63%,2.56%,8841.47万,6903.82万,1937.65万,1.59亿
2404,301177,迪阿股份,28.94,0.63%,0.15%,928.47万,807.07万,121.40万,1741.33万
2405,605122,四方新材,12.8,0.63%,0.58%,715.38万,554.11万,161.27万,1278.08万
2406,600228,*ST返利,6.36,0.63%,0.84%,958.29万,1262.83万,-304.54万,2221.82万
2407,603013,亚普股份,19.03,0.63%,0.32%,1359.74万,1706.28万,-346.54万,3092.86万
2408,603089,正裕工业,12.71,0.63%,0.29%,465.24万,427.28万,37.96万,899.90万
2409,600963,岳阳林纸,4.78,0.63%,0.81%,3488.39万,3345.15万,143.24万,6833.96万
2410,600738,丽尚国潮,4.82,0.63%,0.74%,1362.67万,1329.84万,32.83万,2701.58万
2411,688036,传音控股,52.49,0.63%,0.40%,1.23亿,1.18亿,472.04万,2.42亿
2412,300002,神州泰岳,9.63,0.63%,1.15%,1.20亿,8399.84万,3587.54万,2.06亿
2413,2381,双箭股份,6.4,0.63%,0.90%,777.22万,986.97万,-209.75万,1832.22万
2414,2374,中锐股份,3.18,0.63%,0.92%,1440.71万,1731.80万,-291.09万,3173.84万
2415,2107,沃华医药,8.0,0.63%,9.25%,2.08亿,2.10亿,-183.31万,4.22亿
2416,2049,紫光国微,70.62,0.63%,0.99%,2.96亿,2.92亿,395.35万,5.94亿
2417,603325,博隆技术,74.99,0.62%,1.03%,1062.79万,1565.05万,-502.26万,2646.59万
2418,301092,争光股份,34.05,0.62%,0.90%,832.49万,970.74万,-138.25万,1864.23万
2419,301225,恒勃股份,115.31,0.62%,8.80%,1.49亿,1.62亿,-1316.03万,3.12亿
2420,603917,合力科技,13.08,0.62%,0.95%,1262.89万,1257.17万,5.72万,2532.34万
2421,603633,徕木股份,8.11,0.62%,3.86%,6961.52万,6206.74万,754.78万,1.32亿
2422,601900,南方传媒,12.99,0.62%,0.58%,3764.37万,2811.80万,952.57万,6608.52万
2423,600885,宏发股份,27.5,0.62%,0.62%,1.33亿,1.31亿,211.34万,2.66亿
2424,600780,通宝能源,6.46,0.62%,0.96%,3869.95万,3245.70万,624.25万,7129.35万
2425,600746,江苏索普,9.69,0.62%,0.86%,5105.13万,4581.16万,523.97万,9714.09万
2426,300304,云意电气,12.91,0.62%,0.80%,4014.12万,4726.46万,-712.34万,8810.50万
2427,300018,中元股份,12.99,0.62%,1.64%,4547.63万,4921.68万,-374.04万,9530.93万
2428,2453,华软科技,4.85,0.62%,0.86%,1410.40万,1116.79万,293.61万,2541.15万
2429,2422,科伦药业,35.92,0.62%,1.02%,2.10亿,2.55亿,-4505.78万,4.72亿
2430,301239,普瑞眼科,38.05,0.61%,0.81%,2563.05万,1995.03万,568.02万,4608.80万
2431,603344,星德胜,27.92,0.61%,1.26%,964.48万,911.97万,52.50万,1898.21万
2432,301045,天禄科技,39.34,0.61%,1.59%,2308.36万,1602.85万,705.51万,3974.87万
2433,300995,奇德新材,36.11,0.61%,1.19%,1194.71万,1343.52万,-148.82万,2576.90万
2434,300955,嘉亨家化,38.05,0.61%,1.01%,2194.28万,1657.11万,537.17万,3858.61万
2435,2986,宇新股份,14.81,0.61%,1.14%,2720.82万,2371.28万,349.53万,5111.95万
2436,605066,天正电气,8.25,0.61%,1.18%,2066.20万,2747.64万,-681.44万,4865.65万
2437,603833,欧派家居,50.75,0.61%,0.24%,4262.49万,3040.51万,1221.99万,7326.85万
2438,603825,ST华扬,8.3,0.61%,0.23%,332.43万,138.17万,194.27万,472.18万
2439,603050,科林电气,19.79,0.61%,0.57%,2727.60万,1778.10万,949.50万,4575.69万
2440,600570,恒生电子,26.58,0.61%,0.68%,1.72亿,1.68亿,415.62万,3.44亿
2441,300315,掌趣科技,4.96,0.61%,1.36%,9083.55万,8281.07万,802.48万,1.74亿
2442,2717,ST岭南,1.66,0.61%,2.19%,3322.61万,2539.13万,783.48万,5874.43万
2443,2269,美邦服饰,1.65,0.61%,0.71%,1238.19万,1692.35万,-454.16万,2947.80万
2444,882,华联股份,1.65,0.61%,1.05%,2451.44万,2269.13万,182.31万,4731.40万
2445,544,中原环保,8.25,0.61%,0.26%,1110.05万,969.93万,140.11万,2086.32万
2446,68,华控赛格,3.28,0.61%,0.38%,584.18万,569.09万,15.09万,1260.05万
2447,301516,中远通,20.22,0.60%,10.97%,7638.66万,7796.67万,-158.01万,1.55亿
2448,688584,上海合晶,20.06,0.60%,0.53%,1767.65万,1823.69万,-56.04万,3628.42万
2449,600343,航天动力,35.14,0.60%,5.87%,6.53亿,6.55亿,-149.76万,13.17亿
2450,300540,蜀道装备,20.15,0.60%,1.10%,2890.15万,1664.83万,1225.32万,4592.68万
2451,688584,上海合晶,20.06,0.60%,0.53%,1767.65万,1823.69万,-56.04万,3628.42万
2452,600343,航天动力,35.14,0.60%,5.87%,6.53亿,6.55亿,-149.76万,13.17亿
2453,300540,蜀道装备,20.15,0.60%,1.10%,2890.15万,1664.83万,1225.32万,4592.68万
2454,300271,华宇软件,6.66,0.60%,0.77%,2497.80万,1543.01万,954.79万,4106.21万
2455,300197,节能铁汉,1.67,0.60%,0.73%,1961.36万,1460.52万,500.85万,3617.42万
2456,2735,王子新材,15.03,0.60%,1.46%,3067.88万,3049.78万,18.10万,6219.23万
2457,2626,金达威,18.33,0.60%,0.36%,2007.43万,1902.74万,104.68万,3953.77万
2458,2412,汉森制药,6.76,0.60%,1.44%,2389.62万,2384.52万,5.10万,4806.55万
2459,633,合金投资,6.74,0.60%,1.02%,1452.50万,1168.74万,283.76万,2628.72万
2460,301510,固高科技,30.69,0.59%,0.97%,4202.16万,3992.83万,209.34万,8314.40万
2461,600265,ST景谷,20.54,0.59%,0.18%,304.35万,183.24万,121.11万,489.03万
2462,301590,优优绿能,182.03,0.59%,4.33%,3351.84万,3330.08万,21.76万,6792.94万
2463,688543,国科军工,71.12,0.59%,2.85%,1.22亿,1.12亿,1023.48万,2.36亿
2464,301488,豪恩汽电,134.05,0.59%,2.68%,4452.24万,3935.69万,516.55万,8471.04万
2465,603112,华翔股份,20.5,0.59%,1.65%,9446.22万,8422.13万,1024.09万,1.82亿
2466,300831,派瑞股份,16.93,0.59%,3.70%,5923.05万,5392.29万,530.76万,1.15亿
2467,688357,建龙微纳,35.72,0.59%,0.59%,1314.26万,775.15万,539.11万,2126.31万
2468,605155,西大门,15.47,0.59%,0.73%,1393.55万,646.09万,747.46万,2101.03万
2469,600643,爱建集团,5.15,0.59%,1.23%,4977.06万,4989.98万,-12.92万,1.00亿
2470,300384,三联虹普,15.24,0.59%,0.70%,1394.94万,938.85万,456.09万,2346.89万
2471,300348,长亮科技,13.7,0.59%,1.64%,8286.91万,7451.53万,835.38万,1.59亿
2472,2660,茂硕电源,8.57,0.59%,0.60%,955.57万,761.62万,193.95万,1749.13万
2473,2152,广电运通,12.01,0.59%,0.38%,6347.04万,4795.73万,1551.31万,1.12亿
2474,885,城发环境,13.59,0.59%,0.56%,2724.83万,2016.21万,708.63万,4911.27万
2475,151,中成股份,11.87,0.59%,0.94%,1758.27万,1639.13万,119.14万,3426.60万
2476,726,鲁泰A,6.92,0.58%,0.81%,1862.63万,1415.31万,447.32万,3285.15万
2477,605299,舒华体育,18.99,0.58%,6.53%,2.52亿,2.52亿,-60.71万,5.05亿
2478,688323,瑞华泰,20.77,0.58%,1.90%,3282.29万,3705.46万,-423.17万,7087.81万
2479,300802,矩子科技,18.93,0.58%,0.74%,1310.16万,1350.19万,-40.03万,2729.59万
2480,605338,巴比食品,26.1,0.58%,0.33%,1121.16万,935.77万,185.39万,2059.53万
2481,688183,生益电子,105.05,0.58%,1.65%,7.26亿,7.09亿,1678.60万,14.47亿
2482,603788,宁波高发,15.7,0.58%,0.40%,705.59万,695.02万,10.56万,1415.36万
2483,603607,京华激光,22.47,0.58%,0.62%,1358.75万,1115.62万,243.14万,2486.50万
2484,601890,亚星锚链,10.41,0.58%,1.22%,5738.02万,6306.81万,-568.78万,1.21亿
2485,300596,利安隆,43.64,0.58%,0.70%,3265.54万,3538.58万,-273.04万,6876.05万
2486,2681,奋达科技,5.21,0.58%,0.72%,3150.07万,2710.75万,439.32万,5907.03万
2487,301136,招标股份,15.88,0.57%,1.07%,2366.83万,2213.68万,153.15万,4634.25万
2488,688198,佰仁医疗,95.41,0.57%,0.16%,1048.63万,1039.83万,8.80万,2109.60万
2489,603165,荣晟环保,15.84,0.57%,1.52%,4008.14万,3605.31万,402.83万,7651.62万
2490,603069,海汽集团,17.52,0.57%,0.71%,2268.19万,1598.50万,669.69万,3898.93万
2491,600782,新钢股份,3.55,0.57%,0.76%,3967.74万,4491.52万,-523.78万,8470.87万
2492,600510,黑牡丹,8.77,0.57%,0.46%,1887.91万,2145.62万,-257.71万,4091.94万
2493,300461,田中精机,61.5,0.57%,5.56%,2.45亿,2.55亿,-968.92万,5.04亿
2494,2861,瀛通通讯,15.79,0.57%,1.44%,1993.46万,1399.28万,594.19万,3396.06万
2495,2743,富煌钢构,5.32,0.57%,0.85%,1062.03万,875.12万,186.91万,1949.68万
2496,2718,友邦吊顶,74.59,0.57%,1.31%,4989.51万,3881.74万,1107.77万,8915.25万
2497,301299,卓创资讯,68.21,0.56%,2.94%,5327.40万,3481.50万,1845.90万,9007.57万
2498,300445,康斯特,21.41,0.56%,1.54%,2128.91万,2481.19万,-352.28万,4646.70万
2499,600207,安彩高科,5.36,0.56%,1.52%,4719.80万,4026.84万,692.97万,8844.77万
2500,600873,梅花生物,10.83,0.56%,0.57%,9784.61万,7426.77万,2357.84万,1.72亿
2501,726,鲁泰A,6.92,0.58%,0.81%,1862.63万,1415.31万,447.32万,3285.15万
2502,688070,纵横股份,48.74,0.58%,0.87%,1898.85万,1800.05万,98.81万,3707.19万
2503,605299,舒华体育,18.99,0.58%,6.53%,2.52亿,2.52亿,-60.71万,5.05亿
2504,688466,金科环境,17.3,0.58%,0.82%,880.96万,830.31万,50.65万,1717.79万
2505,300802,矩子科技,18.93,0.58%,0.74%,1310.16万,1350.19万,-40.03万,2729.59万
2506,605338,巴比食品,26.1,0.58%,0.33%,1121.16万,935.77万,185.39万,2059.53万
2507,688605,先锋精科,64.3,0.58%,1.42%,4417.40万,5413.68万,-996.28万,9907.73万
2508,603788,宁波高发,15.7,0.58%,0.40%,705.59万,695.02万,10.56万,1415.36万
2509,603607,京华激光,22.47,0.58%,0.62%,1358.75万,1115.62万,243.14万,2486.50万
2510,601890,亚星锚链,10.41,0.58%,1.22%,5738.02万,6306.81万,-568.78万,1.21亿
2511,300596,利安隆,43.64,0.58%,0.70%,3265.54万,3538.58万,-273.04万,6876.05万
2512,2681,奋达科技,5.21,0.58%,0.72%,3150.07万,2710.75万,439.32万,5907.03万
2513,301136,招标股份,15.88,0.57%,1.07%,2366.83万,2213.68万,153.15万,4634.25万
2514,688707,振华新材,14.01,0.57%,1.06%,3540.25万,3848.07万,-307.83万,7578.50万
2515,688798,艾为电子,67.58,0.57%,1.11%,4948.27万,5249.61万,-301.34万,1.02亿
2516,603165,荣晟环保,15.84,0.57%,1.52%,4008.14万,3605.31万,402.83万,7651.62万
2517,603069,海汽集团,17.52,0.57%,0.71%,2268.19万,1598.50万,669.69万,3898.93万
2518,600782,新钢股份,3.55,0.57%,0.76%,3967.74万,4491.52万,-523.78万,8470.87万
2519,600510,黑牡丹,8.77,0.57%,0.46%,1887.91万,2145.62万,-257.71万,4091.94万
2520,300461,田中精机,61.5,0.57%,5.56%,2.45亿,2.55亿,-968.92万,5.04亿
2521,2861,瀛通通讯,15.79,0.57%,1.44%,1993.46万,1399.28万,594.19万,3396.06万
2522,2743,富煌钢构,5.32,0.57%,0.85%,1062.03万,875.12万,186.91万,1949.68万
2523,2718,友邦吊顶,74.59,0.57%,1.31%,4989.51万,3881.74万,1107.77万,8915.25万
2524,688072,拓荆科技,404.3,0.57%,0.89%,5.14亿,4.94亿,1922.06万,10.13亿
2525,301299,卓创资讯,68.21,0.56%,2.94%,5327.40万,3481.50万,1845.90万,9007.57万
2526,688280,精进电动,10.87,0.56%,3.29%,8892.14万,9530.68万,-638.54万,1.85亿
2527,688776,国光电气,84.62,0.56%,0.89%,4448.04万,3720.81万,727.23万,8202.98万
2528,300445,康斯特,21.41,0.56%,1.54%,2128.91万,2481.19万,-352.28万,4646.70万
2529,600207,安彩高科,5.36,0.56%,1.52%,4719.80万,4026.84万,692.97万,8844.77万
2530,600873,梅花生物,10.83,0.56%,0.57%,9784.61万,7426.77万,2357.84万,1.72亿
2531,600255,鑫科材料,3.6,0.56%,1.17%,3371.39万,4163.55万,-792.16万,7571.88万
2532,300690,双一科技,30.79,0.56%,3.56%,6103.00万,5792.41万,310.59万,1.21亿
2533,300455,航天智装,25.05,0.56%,1.15%,9680.45万,1.06亿,-870.91万,2.04亿
2534,300239,东宝生物,5.37,0.56%,0.90%,1460.42万,1287.84万,172.59万,2832.49万
2535,2596,海南瑞泽,3.57,0.56%,1.08%,2408.91万,1942.12万,466.80万,4391.64万
2536,829,天音控股,10.72,0.56%,1.53%,8509.24万,8272.43万,236.81万,1.68亿
2537,1285,瑞立科密,53.17,0.55%,1.75%,2100.63万,1761.77万,338.85万,3879.94万
2538,300092,科新机电,16.38,0.55%,1.12%,1825.98万,1861.76万,-35.79万,3839.79万
2539,301265,华新科技,23.83,0.55%,4.01%,7738.21万,8229.03万,-490.82万,1.60亿
2540,688786,悦安新材,32.7,0.55%,0.93%,2575.99万,1734.76万,841.22万,4341.47万
2541,688600,皖仪科技,27.48,0.55%,1.05%,2362.10万,1487.87万,874.23万,3874.48万
2542,600916,中国黄金,9.14,0.55%,0.72%,5551.69万,5456.89万,94.80万,1.11亿
2543,603260,合盛硅业,43.98,0.55%,0.34%,8765.17万,8709.48万,55.69万,1.76亿
2544,600558,大西洋,5.44,0.55%,0.89%,2294.83万,2021.43万,273.40万,4341.84万
2545,2866,传艺科技,23.75,0.55%,12.60%,2.50亿,2.77亿,-2733.54万,5.35亿
2546,566,海南海药,5.5,0.55%,1.86%,7016.73万,6145.99万,870.74万,1.32亿
2547,301596,瑞迪智驱,69.38,0.54%,1.28%,1431.08万,1347.86万,83.22万,2792.12万
2548,2069,獐子岛,3.72,0.54%,0.74%,1016.64万,922.95万,93.69万,1948.76万
2549,2212,天融信,7.5,0.54%,1.04%,4569.84万,4285.70万,284.14万,9113.32万
2550,300024,机器人,14.93,0.54%,0.62%,7715.78万,6605.97万,1109.81万,1.44亿
2551,300135,宝利国际,3.76,0.53%,1.17%,2019.22万,1915.13万,104.09万,4011.66万
2552,300013,新宁物流,3.77,0.53%,1.08%,1005.10万,788.57万,216.53万,1809.10万
2553,2819,东方中科,26.67,0.53%,1.09%,3223.79万,3585.11万,-361.32万,6870.85万
2554,2674,兴业科技,13.37,0.53%,0.91%,1743.87万,1828.85万,-84.98万,3581.41万
2555,2669,康达新材,13.36,0.53%,0.98%,2101.94万,1834.20万,267.74万,3972.07万
2556,2084,海鸥住工,3.76,0.53%,1.21%,1627.14万,1240.90万,386.23万,2912.32万
2557,2017,东信和平,19.0,0.53%,0.91%,5340.25万,4539.00万,801.25万,9971.56万
2558,969,安泰科技,21.05,0.53%,0.91%,1.06亿,9028.90万,1588.02万,1.97亿
2559,881,中广核技,7.53,0.53%,0.44%,1284.20万,1680.41万,-396.20万,2974.02万
2560,688261,东微半导,73.67,0.52%,1.47%,7146.62万,6017.28万,1129.34万,1.33亿
2561,2527,新时达,13.41,0.52%,0.74%,2568.09万,2683.47万,-115.38万,5308.44万
2562,688616,西力科技,13.43,0.52%,0.53%,654.52万,594.98万,59.54万,1266.96万
2563,301539,宏鑫科技,19.26,0.52%,0.78%,604.48万,511.59万,92.89万,1127.44万
2564,603341,龙旗科技,38.95,0.52%,1.61%,8156.92万,8388.48万,-231.56万,1.67亿
2565,601099,太平洋,3.83,0.52%,0.84%,1.12亿,1.05亿,723.87万,2.20亿
2566,600693,东百集团,11.53,0.52%,3.74%,1.86亿,1.78亿,709.94万,3.71亿
2567,600217,中再资环,3.83,0.52%,0.40%,1357.99万,1155.96万,202.03万,2529.05万
2568,300746,汉嘉数智,13.47,0.52%,0.73%,1300.64万,864.95万,435.69万,2178.26万
2569,300685,艾德生物,23.17,0.52%,2.67%,1.20亿,1.20亿,-32.11万,2.43亿
2570,2876,三利谱,29.06,0.52%,4.70%,1.02亿,9637.20万,579.21万,2.01亿
2571,2883,中设股份,9.58,0.52%,1.33%,962.45万,954.49万,7.96万,1938.12万
2572,2611,东方精工,17.34,0.52%,1.00%,8954.00万,8307.48万,646.52万,1.73亿
2573,2442,龙星科技,5.81,0.52%,1.14%,1653.79万,1511.93万,141.86万,3253.19万
2574,2375,亚厦股份,3.89,0.52%,0.35%,957.16万,843.82万,113.34万,1802.26万
2575,750,国海证券,3.88,0.52%,0.38%,5008.45万,3406.13万,1602.32万,8451.68万
2576,529,广弘控股,5.8,0.52%,0.60%,1072.48万,923.69万,148.80万,1996.29万
2577,517,荣安地产,1.92,0.52%,0.67%,1650.97万,1460.88万,190.08万,3199.50万
2578,525,红太阳,5.9,0.51%,0.94%,2683.14万,3399.14万,-716.01万,6140.09万
2579,688045,必易微,48.9,0.51%,1.11%,1999.67万,1806.48万,193.19万,3843.80万
2580,688185,康希诺,71.6,0.51%,1.17%,5598.77万,3956.24万,1642.54万,9571.90万
2581,301082,久盛电气,17.81,0.51%,1.60%,3287.34万,2665.54万,621.80万,5962.86万
2582,3035,南网能源,7.82,0.51%,1.66%,2.52亿,2.36亿,1569.17万,4.91亿
2583,600399,抚顺特钢,5.88,0.51%,1.21%,7251.28万,6703.47万,547.81万,1.40亿
2584,603696,安记食品,15.73,0.51%,1.34%,2733.92万,2098.25万,635.67万,4931.41万
2585,603039,泛微网络,43.62,0.51%,1.63%,1.04亿,7760.91万,2647.07万,1.83亿
2586,600377,宁沪高速,11.74,0.51%,0.15%,3688.57万,2965.13万,723.43万,6694.57万
2587,600241,时代万恒,9.9,0.51%,1.81%,2749.91万,2514.81万,235.09万,5273.13万
2588,300076,GQY视讯,5.87,0.51%,1.42%,1772.51万,1697.61万,74.90万,3513.94万
2589,2688,金河生物,5.91,0.51%,0.98%,2448.99万,1802.16万,646.83万,4324.29万
2590,2601,龙佰集团,17.72,0.51%,0.75%,1.37亿,1.26亿,1119.66万,2.68亿
2591,2513,蓝丰生化,5.98,0.50%,1.23%,1171.59万,884.12万,287.47万,2106.54万
2592,688192,迪哲医药,60.5,0.50%,0.74%,1.11亿,9103.71万,2003.21万,2.05亿
2593,301591,肯特股份,42.57,0.50%,1.76%,1420.82万,1117.53万,303.29万,2540.48万
2594,301195,北路智控,32.08,0.50%,0.46%,721.99万,559.30万,162.69万,1282.58万
2595,603098,森特股份,14.15,0.50%,0.75%,3283.29万,2405.39万,877.90万,5723.49万
2596,603728,鸣志电器,58.86,0.50%,0.75%,7993.70万,1.06亿,-2566.69万,1.87亿
2597,603357,设计总院,8.11,0.50%,0.40%,966.64万,820.03万,146.60万,1796.82万
2598,600824,益民集团,4.0,0.50%,0.51%,1154.18万,992.89万,161.29万,2157.23万
2599,600681,百川能源,4.01,0.50%,0.87%,2477.65万,2055.61万,422.04万,4652.79万
2600,600335,国机汽车,6.07,0.50%,0.36%,1706.46万,1595.95万,110.52万,3306.78万
2601,300970,华绿生物,30.75,0.49%,3.90%,6575.76万,4787.51万,1788.26万,1.14亿
2602,300906,日月明,32.61,0.49%,1.27%,1571.73万,1448.29万,123.44万,3021.00万
2603,300807,天迈科技,53.86,0.49%,2.21%,3184.81万,2947.81万,237.00万,6185.41万
2604,603528,多伦科技,8.16,0.49%,0.48%,1425.01万,1311.72万,113.29万,2780.04万
2605,300459,汤姆猫,4.13,0.49%,1.22%,9592.20万,6982.49万,2609.71万,1.66亿
2606,2522,浙江众成,6.1,0.49%,2.42%,6948.18万,6316.95万,631.23万,1.34亿
2607,2436,兴森科技,24.82,0.49%,4.33%,7.85亿,8.35亿,-5007.00万,16.40亿
2608,985,大庆华科,18.7,0.48%,0.45%,598.41万,477.84万,120.57万,1088.78万
2609,603409,汇通控股,42.21,0.48%,4.68%,3615.00万,3408.74万,206.26万,7099.40万
2610,301555,惠柏新材,35.83,0.48%,2.57%,2205.64万,2203.84万,1.80万,4438.86万
2611,301601,惠通科技,23.1,0.48%,0.53%,609.35万,422.03万,187.32万,1034.38万
2612,603257,中国瑞林,56.45,0.48%,1.54%,1187.52万,938.55万,248.97万,2155.96万
2613,2979,雷赛智能,39.4,0.48%,0.97%,4324.63万,4103.60万,221.03万,8490.48万
2614,603928,兴业股份,14.78,0.48%,0.53%,1017.40万,982.69万,34.70万,2033.79万
2615,600803,新奥股份,20.87,0.48%,0.13%,4197.00万,3934.82万,262.19万,8192.57万
2616,600121,郑州煤电,4.15,0.48%,1.69%,4452.35万,4031.00万,421.35万,8520.15万
2617,688033,天宜新材,8.29,0.48%,0.82%,2022.98万,1717.18万,305.80万,3832.87万
2618,603650,彤程新材,52.65,0.48%,0.79%,1.17亿,1.32亿,-1434.59万,2.53亿
2619,603329,上海雅仕,10.37,0.48%,0.43%,537.00万,366.87万,170.13万,909.99万
2620,600740,山西焦化,4.22,0.48%,0.65%,3928.68万,3036.89万,891.78万,6979.40万
2621,300786,国林科技,14.75,0.48%,1.13%,1209.21万,1214.47万,-5.26万,2441.54万
2622,300158,振东制药,6.28,0.48%,3.92%,1.19亿,1.24亿,-455.93万,2.45亿
2623,300132,青松股份,8.42,0.48%,1.35%,3551.74万,2214.55万,1337.18万,5784.06万
2624,300123,亚光科技,6.33,0.48%,1.22%,3602.09万,4025.51万,-423.42万,7675.24万
2625,300115,长盈精密,33.54,0.48%,2.33%,5.32亿,5.29亿,340.40万,10.74亿
2626,2906,华阳集团,31.28,0.48%,0.99%,8364.24万,7856.17万,508.07万,1.63亿
2627,2800,天顺股份,16.92,0.48%,3.11%,3996.10万,3688.87万,307.23万,7708.81万
2628,2415,海康威视,33.36,0.48%,0.29%,4.09亿,4.62亿,-5264.81万,8.83亿
2629,712,锦龙股份,10.54,0.48%,0.65%,3585.73万,2563.86万,1021.87万,6164.99万
2630,1278,一彬科技,21.52,0.47%,1.25%,1119.32万,1146.49万,-27.17万,2285.83万
2631,1287,中电港,27.52,0.47%,2.26%,2.32亿,2.38亿,-628.93万,4.71亿
2632,600358,ST联合,6.48,0.47%,1.29%,1974.35万,2153.86万,-179.51万,4179.39万
2633,688466,金科环境,17.28,0.47%,0.81%,859.99万,822.31万,37.69万,1689.26万
2634,605058,澳弘电子,36.03,0.47%,2.48%,6830.27万,5749.15万,1081.12万,1.28亿
2635,695,滨海能源,14.86,0.47%,5.40%,9165.34万,8435.02万,730.32万,1.77亿
2636,603517,ST绝味,12.83,0.47%,0.23%,1012.71万,757.71万,255.00万,1814.85万
