序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
2889,300887,谱尼测试,9.99,0.30%,0.88%,1589.09万,1528.92万,60.17万,3195.22万
2890,688606,奥泰生物,61.08,0.30%,0.11%,212.75万,313.28万,-100.54万,529.95万
2891,300894,火星人,10.01,0.30%,0.29%,412.33万,438.07万,-25.74万,854.21万
2892,300821,东岳硅材,13.54,0.30%,1.61%,1.31亿,1.28亿,232.40万,2.62亿
2893,300790,宇瞳光学,29.71,0.30%,2.63%,1.16亿,1.30亿,-1395.82万,2.52亿
2894,603317,天味食品,13.19,0.30%,0.23%,1782.97万,1430.46万,352.51万,3261.20万
2895,601229,上海银行,9.91,0.30%,0.11%,8779.78万,5973.00万,2806.78万,1.50亿
2896,600742,富维股份,10.13,0.30%,0.36%,1561.81万,1100.27万,461.54万,2680.42万
2897,600489,中金黄金,26.82,0.30%,0.38%,2.48亿,2.39亿,866.54万,4.90亿
2898,600060,海信视像,23.14,0.30%,0.29%,4420.97万,4138.06万,282.92万,8876.07万
2899,301512,智信精密,46.05,0.30%,0.88%,594.25万,382.79万,211.47万,1000.03万
2900,2897,意华股份,66.5,0.30%,2.83%,1.63亿,1.71亿,-760.38万,3.43亿
2901,688184,ST帕瓦,10.48,0.29%,0.34%,96.05万,262.10万,-166.05万,358.78万
2902,601012,隆基绿能,17.43,0.29%,0.50%,3.22亿,3.34亿,-1203.06万,6.65亿
2903,603818,曲美家居,3.4,0.29%,0.57%,670.88万,653.71万,17.16万,1326.02万
2904,300771,智莱科技,13.91,0.29%,1.24%,1458.18万,1544.42万,-86.24万,3069.20万
2905,300629,新劲刚,24.05,0.29%,1.57%,3782.61万,4257.80万,-475.19万,8215.71万
2906,300352,北信源,7.03,0.29%,1.43%,6523.46万,6129.87万,393.59万,1.28亿
2907,300081,ST恒信,3.48,0.29%,2.19%,2049.95万,2444.33万,-394.39万,4579.42万
2908,2526,山东矿机,3.46,0.29%,0.43%,1182.30万,1408.30万,-226.00万,2613.83万
2909,2489,浙江永强,3.45,0.29%,0.32%,1194.95万,931.70万,263.25万,2138.38万
2910,2293,罗莱生活,10.31,0.29%,0.27%,1244.60万,1004.17万,240.43万,2285.80万
2911,2041,登海种业,10.41,0.29%,0.44%,2407.97万,1584.71万,823.25万,4006.84万
2912,952,广济药业,6.95,0.29%,0.81%,1030.86万,851.38万,179.48万,1923.80万
2913,712,锦龙股份,10.52,0.29%,0.32%,1518.44万,1462.47万,55.97万,3008.26万
2914,301591,肯特股份,42.48,0.28%,1.26%,933.01万,839.39万,93.62万,1818.71万
2915,301306,西测测试,175.5,0.28%,9.87%,4.76亿,5.25亿,-4891.94万,10.04亿
2916,301069,凯盛新材,21.57,0.28%,0.50%,1642.72万,2848.93万,-1206.21万,4614.59万
2917,603209,兴通股份,14.51,0.28%,0.42%,942.26万,1011.62万,-69.35万,1969.99万
2918,688586,江航装备,14.45,0.28%,0.34%,1964.77万,1895.43万,69.34万,3873.30万
2919,301323,新莱福,63.67,0.28%,1.66%,3746.01万,3278.00万,468.01万,7079.95万
2920,603681,永冠新材,18.19,0.28%,0.80%,1617.74万,1531.59万,86.15万,3200.78万
2921,600782,新钢股份,3.54,0.28%,0.58%,3058.56万,3363.43万,-304.87万,6455.69万
2922,600515,海南机场,3.63,0.28%,0.21%,2765.23万,4150.77万,-1385.54万,6994.95万
2923,600506,统一股份,21.36,0.28%,0.70%,1217.17万,1540.93万,-323.75万,2834.71万
2924,600325,华发股份,3.55,0.28%,0.45%,2344.41万,2062.19万,282.21万,4411.39万
2925,600177,雅戈尔,7.29,0.28%,0.25%,4593.03万,3890.51万,702.52万,8624.09万
2926,300652,雷迪克,43.32,0.28%,0.49%,1170.58万,1382.25万,-211.67万,2577.10万
2927,300546,雄帝科技,21.75,0.28%,0.76%,1015.98万,1156.21万,-140.23万,2219.49万
2928,300441,鲍斯股份,7.12,0.28%,0.15%,256.20万,390.88万,-134.68万,649.21万
2929,2670,国盛证券,14.54,0.28%,0.21%,2375.24万,2516.21万,-140.97万,4976.67万
2930,2510,天汽模,7.08,0.28%,0.68%,2339.61万,2408.90万,-69.29万,4835.04万
2931,965,天保基建,3.64,0.28%,0.58%,968.58万,1357.37万,-388.79万,2343.53万
2932,2058,*ST威尔,21.99,0.27%,0.42%,620.90万,680.69万,-59.79万,1320.48万
2933,301056,森赫股份,14.79,0.27%,0.89%,1089.81万,1190.73万,-100.92万,2338.61万
2934,605318,法狮龙,94.95,0.27%,1.27%,8273.88万,6758.28万,1515.59万,1.53亿
2935,603298,杭叉集团,25.61,0.27%,0.15%,2766.14万,2384.25万,381.88万,5182.13万
2936,600980,北矿科技,22.38,0.27%,0.34%,796.44万,619.87万,176.56万,1437.80万
2937,600261,阳光照明,3.67,0.27%,0.24%,659.84万,486.00万,173.84万,1155.43万
2938,600206,有研新材,22.12,0.27%,1.71%,1.54亿,1.60亿,-574.67万,3.20亿
2939,600099,林海股份,11.25,0.27%,0.53%,593.60万,698.60万,-105.00万,1298.05万
2940,600033,福建高速,3.67,0.27%,0.40%,1584.88万,2406.75万,-821.87万,4015.54万
2941,300786,国林科技,14.72,0.27%,0.77%,794.60万,857.94万,-63.35万,1661.81万
2942,300761,立华股份,22.02,0.27%,0.87%,6738.31万,4808.24万,1930.08万,1.18亿
2943,300515,三德科技,18.25,0.27%,0.47%,907.86万,806.74万,101.12万,1732.49万
2944,300135,宝利国际,3.75,0.27%,0.84%,1437.47万,1403.69万,33.78万,2896.65万
2945,300020,ST银江,3.69,0.27%,1.94%,2672.96万,2827.21万,-154.25万,5518.57万
2946,300008,天海防务,7.56,0.27%,1.16%,7211.97万,6746.18万,465.79万,1.44亿
2947,2673,西部证券,7.36,0.27%,0.18%,3749.05万,2214.79万,1534.26万,6020.86万
2948,2478,常宝股份,10.98,0.27%,2.58%,9455.24万,1.09亿,-1428.76万,2.05亿
2949,2084,海鸥住工,3.75,0.27%,0.91%,1277.23万,905.18万,372.05万,2199.66万
2950,881,中广核技,7.51,0.27%,0.30%,873.14万,1179.66万,-306.52万,2067.39万
2951,2017,东信和平,18.95,0.26%,0.57%,3353.86万,2827.93万,525.93万,6249.61万
2952,728,国元证券,7.84,0.26%,0.15%,3073.53万,1783.03万,1290.51万,5025.63万
2953,698,ST沈化,3.88,0.26%,0.32%,602.37万,364.88万,237.49万,984.14万
2954,301,东方盛虹,11.49,0.26%,0.09%,3703.41万,3359.78万,343.63万,7139.34万
2955,1316,润贝航科,48.78,0.25%,0.70%,2085.14万,1613.19万,471.95万,3749.00万
2956,300227,光韵达,12.08,0.25%,1.44%,3771.83万,3541.36万,230.47万,7521.49万
2957,301296,新巨丰,7.87,0.25%,0.21%,381.34万,320.38万,60.96万,708.17万
2958,688662,富信科技,65.44,0.25%,2.14%,6155.47万,5866.12万,289.35万,1.23亿
2959,605169,洪通燃气,12.12,0.25%,0.30%,513.40万,468.92万,44.48万,1024.47万
2960,600067,冠城新材,4.08,0.25%,0.61%,1394.60万,2042.83万,-648.23万,3442.41万
2961,600853,龙建股份,3.97,0.25%,0.26%,489.73万,545.29万,-55.56万,1049.80万
2962,600498,烽火通信,48.6,0.25%,3.02%,9.46亿,8.79亿,6673.90万,18.50亿
2963,300682,朗新科技,16.24,0.25%,0.58%,5183.08万,4455.33万,727.75万,9810.63万
2964,300621,维业股份,8.14,0.25%,0.85%,538.20万,855.14万,-316.94万,1402.47万
2965,300542,新晨科技,16.25,0.25%,0.69%,1286.28万,1425.35万,-139.07万,2766.42万
2966,2817,黄山胶囊,7.95,0.25%,0.74%,759.20万,922.30万,-163.10万,1691.60万
2967,2648,卫星化学,27.99,0.25%,0.66%,2.76亿,3.32亿,-5628.41万,6.17亿
2968,2608,江苏国信,8.06,0.25%,0.16%,2987.16万,1970.91万,1016.25万,4988.29万
2969,2449,国星光电,8.08,0.25%,0.67%,1729.79万,1572.68万,157.11万,3337.69万
2970,2397,梦洁股份,4.09,0.25%,0.72%,796.17万,1050.32万,-254.15万,1909.12万
2971,301050,雷电微力,48.98,0.25%,1.16%,5487.89万,6180.84万,-692.95万,1.19亿
2972,520,凤凰航运,4.02,0.25%,0.49%,1013.52万,902.04万,111.48万,2004.32万
2973,1332,锡装股份,53.6,0.24%,1.04%,1308.01万,1328.41万,-20.40万,2657.86万
2974,301127,武汉天源,16.51,0.24%,0.47%,3115.20万,1793.96万,1321.24万,5034.78万
2975,688281,华秦科技,76.18,0.24%,0.27%,3005.24万,2483.74万,521.50万,5522.93万
2976,601065,江盐集团,8.38,0.24%,0.31%,564.29万,482.30万,81.98万,1087.36万
2977,300942,易瑞生物,8.46,0.24%,0.63%,972.19万,1148.82万,-176.63万,2139.52万
2978,688273,麦澜德,46.5,0.24%,1.95%,5351.56万,3510.01万,1841.54万,8884.05万
2979,605069,正和生态,12.45,0.24%,0.71%,963.88万,881.89万,82.00万,1868.67万
2980,300831,派瑞股份,16.87,0.24%,2.88%,4403.49万,4456.13万,-52.64万,8924.23万
2981,600803,新奥股份,20.82,0.24%,0.08%,2401.40万,2582.69万,-181.29万,5228.02万
2982,600121,郑州煤电,4.14,0.24%,1.27%,3044.68万,3287.84万,-243.15万,6366.50万
2983,605111,新洁能,37.78,0.24%,0.73%,4719.95万,6314.88万,-1594.94万,1.15亿
2984,603365,水星家纺,20.88,0.24%,0.40%,1501.26万,665.29万,835.96万,2169.06万
2985,600505,西昌电力,12.78,0.24%,0.80%,1991.83万,1661.83万,330.00万,3732.87万
2986,300387,富邦科技,8.5,0.24%,0.89%,1178.92万,967.16万,211.76万,2185.74万
2987,300360,炬华科技,16.44,0.24%,0.51%,1797.07万,2344.82万,-547.76万,4205.29万
2988,2612,朗姿股份,17.04,0.24%,0.86%,2017.05万,1624.56万,392.49万,3715.44万
2989,2541,鸿路钢构,21.18,0.24%,0.37%,2098.30万,1763.83万,334.48万,3882.88万
2990,2329,皇氏集团,4.18,0.24%,2.67%,3496.99万,3627.75万,-130.76万,7243.71万
2991,2251,步步高,4.22,0.24%,0.62%,2746.08万,2874.15万,-128.08万,5636.56万
2992,2208,合肥城建,12.3,0.24%,1.48%,7456.55万,7016.43万,440.12万,1.46亿
2993,2140,东华科技,12.44,0.24%,0.37%,1623.95万,1574.46万,49.50万,3216.34万
2994,605108,同庆楼,16.77,0.24%,0.37%,777.75万,787.37万,-9.61万,1629.77万
2995,848,承德露露,8.2,0.24%,0.34%,1537.81万,1247.07万,290.74万,2852.66万
2996,768,中航西飞,24.73,0.24%,0.32%,9062.41万,1.27亿,-3604.77万,2.18亿
2997,678,襄阳轴承,12.63,0.24%,1.00%,2448.58万,3314.61万,-866.03万,5796.42万
2998,6,深振业A,8.8,0.23%,0.38%,2049.01万,2388.96万,-339.94万,4537.06万
2999,688312,燕麦科技,60.8,0.23%,2.36%,9659.45万,1.11亿,-1413.26万,2.08亿
3000,688235,百济神州,254.99,0.23%,1.94%,3.07亿,2.55亿,5236.36万,5.66亿
3001,158,常山北明,17.6,0.23%,0.56%,7556.06万,7770.53万,-214.47万,1.55亿
3002,63,中兴通讯,35.29,0.23%,0.73%,5.30亿,4.97亿,3337.46万,10.41亿
3003,603350,安乃达,36.81,0.22%,1.82%,1407.38万,1543.79万,-136.41万,2973.62万
3004,301305,朗坤科技,27.06,0.22%,1.62%,2758.15万,2645.66万,112.49万,5423.02万
3005,301332,德尔玛,9.32,0.22%,0.38%,560.06万,363.93万,196.14万,927.44万
3006,301125,腾亚精工,22.68,0.22%,2.33%,2896.36万,3661.95万,-765.59万,6786.40万
3007,688073,毕得医药,62.84,0.22%,0.48%,1346.15万,1320.23万,25.92万,2702.12万
3008,301191,菲菱科思,151.35,0.22%,6.01%,2.41亿,2.36亿,524.98万,4.78亿
3009,300155,安居宝,4.65,0.22%,0.61%,473.32万,446.80万,26.51万,938.57万
3010,301065,本立科技,22.94,0.22%,0.74%,673.50万,736.64万,-63.14万,1463.59万
3011,601058,赛轮轮胎,13.83,0.22%,0.51%,1.07亿,1.21亿,-1388.43万,2.32亿
3012,600559,老白干酒,13.6,0.22%,0.30%,2206.61万,1405.88万,800.73万,3666.89万
3013,600925,苏能股份,4.56,0.22%,0.13%,521.58万,410.87万,110.72万,937.24万
3014,600348,华阳股份,9.25,0.22%,0.41%,7655.66万,5761.51万,1894.15万,1.36亿
3015,600273,嘉化能源,9.02,0.22%,0.35%,2067.75万,2044.54万,23.21万,4143.05万
3016,300733,西菱动力,18.08,0.22%,0.87%,1532.22万,1942.59万,-410.38万,3533.23万
3017,300422,博世科,4.53,0.22%,0.69%,896.46万,697.37万,199.09万,1594.60万
3018,300247,融捷健康,4.62,0.22%,0.40%,655.90万,794.93万,-139.04万,1482.98万
3019,300080,易成新能,4.62,0.22%,0.56%,2179.97万,2595.92万,-415.95万,4837.83万
3020,2413,雷科防务,13.51,0.22%,3.94%,3.50亿,3.22亿,2870.97万,6.82亿
3021,2394,联发股份,13.38,0.22%,0.63%,1356.30万,1309.23万,47.07万,2699.23万
3022,1338,永顺泰,13.44,0.22%,0.59%,2196.09万,1760.72万,435.37万,4006.41万
3023,885,城发环境,13.54,0.22%,0.40%,2055.81万,1366.18万,689.62万,3463.15万
3024,985,大庆华科,18.65,0.21%,0.32%,398.97万,356.51万,42.46万,779.34万
3025,2586,ST围海,4.88,0.21%,0.18%,463.58万,487.14万,-23.56万,951.55万
3026,1216,华瓷股份,18.91,0.21%,0.50%,1202.26万,1080.43万,121.83万,2299.14万
3027,301103,何氏眼科,19.37,0.21%,0.49%,537.79万,591.22万,-53.43万,1142.38万
3028,688271,联影医疗,114.24,0.21%,0.17%,6974.55万,9315.13万,-2340.58万,1.64亿
3029,603759,海天股份,9.36,0.21%,0.26%,459.71万,587.99万,-128.29万,1100.73万
3030,301539,宏鑫科技,19.2,0.21%,0.47%,365.78万,295.52万,70.26万,672.25万
3031,300960,通业科技,24.04,0.21%,0.51%,735.06万,856.17万,-121.10万,1610.94万
3032,603098,森特股份,14.11,0.21%,0.47%,2125.97万,1425.59万,700.37万,3563.98万
3033,301151,冠龙节能,18.7,0.21%,0.21%,308.56万,343.82万,-35.26万,663.97万
3034,688388,嘉元科技,48.7,0.21%,2.39%,2.61亿,2.61亿,35.56万,5.25亿
3035,603936,博敏电子,14.27,0.21%,1.89%,9135.84万,7468.68万,1667.17万,1.69亿
3036,603797,联泰环保,4.67,0.21%,0.22%,293.55万,277.22万,16.34万,576.93万
3037,603199,九华旅游,38.06,0.21%,1.22%,2345.66万,2664.03万,-318.37万,5106.83万
3038,601368,绿城水务,4.8,0.21%,0.18%,411.15万,267.34万,143.81万,762.48万
3039,601336,新华保险,61.79,0.21%,0.26%,1.74亿,1.51亿,2336.91万,3.35亿
3040,600826,兰生股份,9.51,0.21%,0.20%,693.95万,721.33万,-27.38万,1423.93万
3041,300677,英科医疗,52.85,0.21%,1.82%,2.15亿,2.18亿,-302.52万,4.40亿
3042,300349,金卡智能,14.19,0.21%,0.54%,1244.33万,1502.95万,-258.62万,2816.37万
3043,300034,钢研高纳,19.14,0.21%,0.68%,4978.07万,4805.89万,172.19万,9988.20万
3044,301550,斯菱智驱,159.04,0.21%,3.84%,4.21亿,4.66亿,-4493.72万,8.92亿
3045,2453,华软科技,4.83,0.21%,0.59%,970.94万,734.21万,236.73万,1744.89万
3046,2383,合众思壮,9.62,0.21%,0.60%,2074.41万,2102.47万,-28.06万,4250.93万
3047,2273,水晶光电,29.09,0.21%,2.28%,4.82亿,4.11亿,7112.26万,8.99亿
3048,1696,宗申动力,19.16,0.21%,0.80%,6863.56万,6538.56万,325.00万,1.36亿
3049,557,西部创业,4.68,0.21%,0.13%,462.07万,443.40万,18.67万,905.70万
3050,166,申万宏源,4.76,0.21%,0.12%,6760.85万,5165.88万,1594.97万,1.31亿
3051,2413,雷科防务,13.51,0.22%,3.94%,3.50亿,3.22亿,2870.97万,6.82亿
3052,2394,联发股份,13.38,0.22%,0.63%,1356.30万,1309.23万,47.07万,2699.23万
3053,1338,永顺泰,13.44,0.22%,0.59%,2196.09万,1760.72万,435.37万,4006.41万
3054,885,城发环境,13.54,0.22%,0.40%,2055.81万,1366.18万,689.62万,3463.15万
3055,985,大庆华科,18.65,0.21%,0.32%,398.97万,356.51万,42.46万,779.34万
3056,2586,ST围海,4.88,0.21%,0.18%,463.58万,487.14万,-23.56万,951.55万
3057,1216,华瓷股份,18.91,0.21%,0.50%,1202.26万,1080.43万,121.83万,2299.14万
3058,301103,何氏眼科,19.37,0.21%,0.49%,537.79万,591.22万,-53.43万,1142.38万
3059,688271,联影医疗,114.24,0.21%,0.17%,6974.55万,9315.13万,-2340.58万,1.64亿
3060,603759,海天股份,9.36,0.21%,0.26%,459.71万,587.99万,-128.29万,1100.73万
3061,301539,宏鑫科技,19.2,0.21%,0.47%,365.78万,295.52万,70.26万,672.25万
3062,300960,通业科技,24.04,0.21%,0.51%,735.06万,856.17万,-121.10万,1610.94万
3063,603098,森特股份,14.11,0.21%,0.47%,2125.97万,1425.59万,700.37万,3563.98万
3064,301151,冠龙节能,18.7,0.21%,0.21%,308.56万,343.82万,-35.26万,663.97万
3065,688388,嘉元科技,48.7,0.21%,2.39%,2.61亿,2.61亿,35.56万,5.25亿
3066,603936,博敏电子,14.27,0.21%,1.89%,9135.84万,7468.68万,1667.17万,1.69亿
3067,603797,联泰环保,4.67,0.21%,0.22%,293.55万,277.22万,16.34万,576.93万
3068,603199,九华旅游,38.06,0.21%,1.22%,2345.66万,2664.03万,-318.37万,5106.83万
3069,601368,绿城水务,4.8,0.21%,0.18%,411.15万,267.34万,143.81万,762.48万
3070,601336,新华保险,61.79,0.21%,0.26%,1.74亿,1.51亿,2336.91万,3.35亿
3071,600764,中国海防,24.25,0.21%,0.18%,1458.01万,1701.27万,-243.26万,3171.16万
3072,600621,华鑫股份,14.19,0.21%,0.27%,1836.30万,2177.12万,-340.83万,4023.07万
3073,600572,康恩贝,4.81,0.21%,10.29%,6.81亿,6.10亿,7066.37万,12.94亿
3074,600543,莫高股份,4.73,0.21%,0.32%,253.08万,231.58万,21.50万,487.98万
3075,600236,桂冠电力,9.7,0.21%,0.07%,2757.30万,2550.88万,206.43万,5374.53万
3076,300677,英科医疗,52.85,0.21%,1.82%,2.15亿,2.18亿,-302.52万,4.40亿
3077,300349,金卡智能,14.19,0.21%,0.54%,1244.33万,1502.95万,-258.62万,2816.37万
3078,300034,钢研高纳,19.14,0.21%,0.68%,4978.07万,4805.89万,172.19万,9988.20万
3079,301550,斯菱智驱,159.04,0.21%,3.84%,4.21亿,4.66亿,-4493.72万,8.92亿
3080,2453,华软科技,4.83,0.21%,0.59%,970.94万,734.21万,236.73万,1744.89万
3081,2383,合众思壮,9.62,0.21%,0.60%,2074.41万,2102.47万,-28.06万,4250.93万
3082,2273,水晶光电,29.09,0.21%,2.28%,4.82亿,4.11亿,7112.26万,8.99亿
3083,1696,宗申动力,19.16,0.21%,0.80%,6863.56万,6538.56万,325.00万,1.36亿
3084,557,西部创业,4.68,0.21%,0.13%,462.07万,443.40万,18.67万,905.70万
3085,166,申万宏源,4.76,0.21%,0.12%,6760.85万,5165.88万,1594.97万,1.31亿
3086,1396,誉帆科技,45.87,0.20%,1.37%,727.99万,655.16万,72.83万,1418.93万
3087,600658,电子城,5.09,0.20%,2.06%,5357.40万,6015.63万,-658.22万,1.17亿
3088,688733,壹石通,29.79,0.20%,1.19%,3508.57万,3478.78万,29.80万,7040.61万
3089,301101,明月镜片,34.9,0.20%,0.26%,773.73万,938.66万,-164.93万,1755.32万
3090,688230,芯导科技,64.74,0.20%,0.27%,1216.65万,797.13万,419.53万,2031.67万
3091,603928,兴业股份,14.74,0.20%,0.37%,696.14万,699.66万,-3.52万,1407.45万
3092,1914,招商积余,9.89,0.20%,0.20%,1054.41万,973.48万,80.93万,2030.56万
3093,688017,绿的谐波,206.92,0.20%,1.27%,2.30亿,2.57亿,-2719.41万,4.89亿
3094,2548,金新农,5.08,0.20%,0.98%,2091.45万,1710.31万,381.14万,3999.16万
3095,603169,兰石重装,9.98,0.20%,0.53%,3262.32万,3576.81万,-314.49万,6877.30万
3096,600320,振华重工,5.07,0.20%,0.35%,2727.79万,3242.58万,-514.79万,6004.60万
3097,600161,天坛生物,15.01,0.20%,0.21%,2803.34万,3294.13万,-490.79万,6122.96万
3098,600132,重庆啤酒,54.21,0.20%,0.23%,3046.76万,2691.28万,355.48万,6149.02万
3099,300736,百邦科技,19.86,0.20%,3.19%,3577.05万,4173.22万,-596.16万,7818.26万
3100,300586,美联新材,10.08,0.20%,1.27%,3040.88万,3678.34万,-637.46万,6838.35万
3101,2563,森马服饰,5.21,0.19%,0.19%,1264.79万,915.77万,349.01万,2201.01万
3102,2544,普天科技,26.72,0.19%,0.61%,6219.48万,4693.70万,1525.78万,1.11亿
3103,2106,莱宝高科,10.61,0.19%,0.42%,1234.08万,1915.72万,-681.64万,3169.86万
3104,858,五粮液,103.75,0.19%,0.12%,2.39亿,2.23亿,1670.83万,4.65亿
3105,567,海德股份,5.33,0.19%,0.19%,781.10万,1147.87万,-366.77万,1935.95万
3106,59,华锦股份,5.28,0.19%,0.47%,2097.68万,1795.62万,302.07万,3922.40万
3107,688581,安杰思,56.06,0.18%,0.19%,185.23万,243.80万,-58.57万,442.40万
3108,2991,甘源食品,50.25,0.18%,0.35%,448.42万,421.54万,26.88万,873.99万
3109,301311,昆船智能,16.74,0.18%,0.22%,367.84万,479.07万,-111.23万,875.89万
3110,301696,三瑞智能,114.2,0.18%,22.04%,3.65亿,3.74亿,-898.34万,7.45亿
3111,301205,联特科技,262.36,0.18%,4.83%,5.22亿,5.19亿,250.53万,10.62亿
3112,688026,洁特生物,16.25,0.18%,0.48%,590.33万,508.02万,82.31万,1103.88万
3113,301687,新广益,56.72,0.18%,4.44%,3129.10万,4307.08万,-1177.99万,7487.78万
3114,603933,睿能科技,22.72,0.18%,1.93%,4086.92万,4871.34万,-784.42万,9076.39万
3115,603500,祥和实业,11.21,0.18%,0.40%,803.91万,663.88万,140.02万,1468.80万
3116,603079,圣达生物,16.57,0.18%,0.41%,617.85万,647.48万,-29.63万,1267.32万
3117,600982,宁波能源,5.66,0.18%,3.22%,1.03亿,9936.66万,316.16万,2.04亿
3118,600802,福建水泥,5.63,0.18%,0.68%,1034.01万,691.88万,342.13万,1748.80万
3119,600668,尖峰集团,11.3,0.18%,0.87%,1577.05万,2383.47万,-806.42万,4047.46万
3120,600158,中体产业,11.28,0.18%,3.18%,1.93亿,1.48亿,4551.33万,3.44亿
3121,600107,ST尔雅,5.63,0.18%,0.32%,361.96万,280.34万,81.62万,654.12万
3122,2800,天顺股份,16.87,0.18%,2.11%,2518.32万,2464.00万,54.32万,5213.33万
3123,937,冀中能源,5.54,0.18%,0.14%,1849.99万,894.23万,955.75万,2752.14万
3124,886,海南高速,5.7,0.18%,0.34%,981.81万,885.42万,96.39万,1871.16万
3125,837,秦川机床,10.87,0.18%,0.40%,1991.90万,2324.51万,-332.62万,4364.07万
3126,539,粤电力A,5.54,0.18%,0.91%,6487.17万,6262.29万,224.89万,1.29亿
3127,521,长虹美菱,5.69,0.18%,0.27%,539.09万,779.43万,-240.34万,1357.73万
3128,603125,常青科技,18.03,0.17%,0.17%,625.56万,577.96万,47.60万,1216.68万
3129,2333,罗普斯金,5.82,0.17%,1.36%,2604.68万,2629.69万,-25.02万,5255.36万
3130,601728,中国电信,5.84,0.17%,0.06%,1.20亿,1.61亿,-4107.91万,2.90亿
3131,600399,抚顺特钢,5.86,0.17%,0.84%,4658.64万,4770.30万,-111.66万,9691.41万
3132,605133,嵘泰股份,29.45,0.17%,1.63%,5591.90万,7716.11万,-2124.22万,1.36亿
3133,601686,友发集团,5.82,0.17%,0.10%,479.26万,356.17万,123.09万,864.07万
3134,601377,兴业证券,6.03,0.17%,0.33%,6829.87万,9764.79万,-2934.92万,1.71亿
3135,600860,京城股份,11.87,0.17%,1.21%,3108.55万,3181.96万,-73.41万,6353.78万
3136,600777,*ST新潮,5.83,0.17%,0.24%,4176.20万,4840.13万,-663.92万,9081.49万
3137,600712,南宁百货,5.94,0.17%,0.35%,598.33万,493.61万,104.72万,1123.86万
3138,600335,国机汽车,6.05,0.17%,0.23%,1006.95万,1108.25万,-101.30万,2129.00万
3139,600229,城市传媒,5.96,0.17%,0.14%,278.38万,290.06万,-11.68万,572.42万
3140,600148,长春一东,18.02,0.17%,0.31%,357.82万,421.24万,-63.43万,783.02万
3141,300456,赛微电子,52.51,0.17%,3.10%,5.07亿,4.61亿,4632.11万,9.77亿
3142,2953,日丰股份,12.09,0.17%,1.23%,1297.22万,1793.34万,-496.12万,3134.48万
3143,2688,金河生物,5.89,0.17%,0.63%,1272.68万,1247.20万,25.48万,2770.38万
3144,301105,鸿铭股份,58.74,0.17%,1.90%,943.04万,831.13万,111.90万,1806.94万
3145,2517,恺英网络,18.09,0.17%,1.18%,2.03亿,1.97亿,603.76万,4.02亿
3146,2419,天虹股份,5.76,0.17%,0.73%,2066.72万,2780.79万,-714.07万,4865.39万
3147,2407,多氟多,30.09,0.17%,5.20%,8.60亿,8.23亿,3645.00万,16.95亿
3148,2045,国光电器,11.86,0.17%,0.37%,1195.57万,1211.06万,-15.50万,2457.86万
3149,701,厦门信达,5.84,0.17%,0.58%,1126.95万,1136.35万,-9.40万,2265.11万
3150,572,海马汽车,5.81,0.17%,0.69%,3064.88万,3470.17万,-405.29万,6548.61万
3151,688439,振华风光,51.23,0.16%,0.42%,2767.27万,1530.58万,1236.70万,4333.11万
3152,301175,中科环保,6.25,0.16%,1.13%,1967.34万,2356.73万,-389.39万,4385.21万
3153,2582,好想你,12.26,0.16%,5.00%,7771.94万,1.14亿,-3673.09万,2.10亿
3154,688057,金达莱,12.41,0.16%,0.09%,167.15万,136.61万,30.54万,304.25万
3155,603123,翠微股份,12.62,0.16%,2.49%,8996.93万,1.15亿,-2541.79万,2.07亿
3156,688114,华大智造,51.16,0.16%,0.22%,2369.04万,2302.48万,66.56万,4682.25万
3157,601801,皖新传媒,6.12,0.16%,0.18%,1051.03万,1014.06万,36.97万,2122.52万
3158,603587,地素时尚,12.35,0.16%,0.13%,324.16万,447.83万,-123.67万,772.98万
3159,603002,宏昌电子,12.9,0.16%,5.27%,3.46亿,4.19亿,-7294.19万,7.72亿
3160,601949,中国出版,6.3,0.16%,0.15%,705.56万,1073.35万,-367.79万,1835.63万
3161,600859,王府井,12.3,0.16%,0.31%,1976.25万,2084.89万,-108.64万,4264.66万
3162,600006,东风股份,6.37,0.16%,0.13%,744.01万,825.87万,-81.86万,1660.79万
3163,300622,博士眼镜,24.89,0.16%,1.17%,2085.62万,2381.97万,-296.35万,4648.68万
3164,300474,景嘉微,60.94,0.16%,0.68%,7921.83万,8555.01万,-633.18万,1.67亿
3165,300402,宝色股份,19.1,0.16%,0.41%,874.90万,1001.63万,-126.73万,1897.74万
3166,2796,世嘉科技,48.65,0.16%,1.60%,1.02亿,7305.07万,2879.21万,1.76亿
3167,2142,宁波银行,31.57,0.16%,0.11%,9081.22万,1.32亿,-4161.86万,2.26亿
3168,2094,青岛金王,6.36,0.16%,0.71%,1446.36万,1664.51万,-218.15万,3122.77万
3169,2063,远光软件,6.43,0.16%,1.11%,6204.61万,6130.39万,74.22万,1.26亿
3170,2056,横店东磁,19.36,0.16%,0.73%,1.10亿,1.17亿,-714.93万,2.30亿
3171,623,吉林敖东,18.36,0.16%,0.29%,3055.66万,3312.12万,-256.46万,6373.65万
3172,1388,信通电子,39.51,0.15%,1.60%,980.55万,943.62万,36.93万,1958.94万
3173,719,中原传媒,13.74,0.15%,0.40%,1864.67万,1805.62万,59.05万,3719.10万
3174,603270,金帝股份,26.05,0.15%,1.81%,1450.03万,1850.93万,-400.90万,3327.53万
